@relation train

@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute r {TRUE,FALSE}

@data
1.374333,-0.659797,1.53614,0.750048,-0.272553,-1.336767,0.623925,-1.355139,0.366688,0.463129,3.034428,-1.975988,0.315519,-0.036922,-1.863947,-1.423322,-0.986515,-0.493681,-0.36915,1.531914,-1.417268,FALSE
-0.898768,-0.519898,0.458391,0.708603,3.171778,-0.956289,3.145424,-0.828619,-0.674494,-1.515582,2.852805,-2.428532,0.21747,-1.155285,-2.454044,-1.850035,-1.561779,-0.882214,-1.661951,0.05992,2.793705,TRUE
-0.597374,0.275094,1.900134,3.697501,-1.155313,-0.116289,0.787876,-0.46333,0.541488,-1.231271,-0.554855,-0.229696,-0.257613,-1.213023,1.101272,-0.756719,-0.537532,-0.318785,0.332746,0.849483,-1.669361,FALSE
1.261398,0.243912,0.15923,-0.388249,-0.987706,0.392979,4.911812,2.362562,-0.666036,0.577031,0.525517,-1.823551,1.423862,-1.081669,-0.76159,-1.80571,-1.630788,-0.444584,0.994945,-0.259046,-1.09625,FALSE
-0.176782,-0.106036,3.243106,-1.772441,-0.553745,-1.930524,0.793123,-0.274965,2.094989,-0.727435,3.472371,-1.700955,1.935106,-0.645334,-1.14029,-1.60067,-1.840003,-0.605575,1.501018,3.189769,-1.568501,FALSE
-1.671475,-1.814209,-1.27351,-1.256752,2.631618,-1.339511,-0.655032,-1.330331,-0.944635,2.916668,-0.287687,-2.459071,1.54664,0.401898,-2.151073,-0.77409,-0.667268,-0.430686,-0.590638,4.567295,-0.2979,TRUE
-0.556075,-0.570336,-1.285144,-1.077778,2.253762,-0.436235,-0.980464,-0.897041,-2.235967,0.102854,0.850172,0.466415,1.522427,0.494501,-0.811644,-0.2223,0.802132,-0.377717,-0.030926,-0.730986,-0.57861,TRUE
0.241939,-1.312782,-1.02768,0.424891,0.312044,-0.546068,-1.566656,-2.445122,-1.746841,-0.173764,-0.347122,-0.328821,-0.246889,1.602849,-0.011242,1.253601,3.41063,-1.818875,-1.197524,0.906131,0.052242,TRUE
0.354503,-0.426549,0.603178,0.125141,-0.507919,-1.840297,0.024326,-1.026792,1.049274,0.739383,1.447465,-2.440045,0.044948,-0.825059,-0.270457,-0.136823,-0.069609,-0.746006,0.521944,3.160593,-0.731199,FALSE
-1.628816,-1.132985,0.260172,10.461373,-0.295729,-0.801643,0.054836,-1.474181,-0.014679,-0.03628,0.971588,-0.609098,-0.997591,0.599151,-1.780505,-1.15513,-1.041343,-0.988435,-1.225153,0.779094,-1.368469,TRUE
-0.442535,-1.047016,0.590072,1.707338,0.069756,-0.859107,-0.561125,-2.045993,-0.929055,1.187834,7.559057,-0.485215,-1.123046,-0.969799,-2.291013,0.013979,0.064208,-2.24352,-0.224314,0.085411,-1.534089,TRUE
-0.596182,-1.438298,-0.273347,-1.260429,0.935647,0.161126,-1.261671,-2.1287,-0.739507,0.390074,-0.973143,-0.479935,-0.207011,5.493949,-1.620597,-0.018596,0.392123,-2.027272,-0.652173,-0.597524,0.096824,TRUE
1.723773,11.172625,-1.223167,-0.030704,-0.366076,-0.171996,-0.064017,-0.490572,-0.54851,-1.444525,0.086896,-0.964244,-0.318506,0.491627,-1.124476,-1.377619,-1.12667,-0.624105,-1.289083,0.291175,-2.337,TRUE
0.382506,-2.281179,-0.820851,-1.412711,0.727563,-0.682423,0.649205,0.035762,-0.596641,1.055794,-0.297303,-1.158107,1.946785,-0.275878,-0.100613,0.616952,-0.122772,-0.239082,-2.359767,0.25137,0.330509,TRUE
0.44524,-0.825102,-0.976702,-1.015395,0.214974,-0.925351,-1.171347,-1.207414,0.664195,1.023969,0.326923,-0.597063,-0.415789,-0.735498,-2.019199,0.62863,1.772172,-1.129026,-0.86975,1.510394,0.592428,TRUE
-0.426141,-1.497796,-0.560103,-1.535812,0.040167,-0.428497,-1.107216,-0.708922,0.141841,3.294418,-0.53246,0.063051,0.607832,0.131481,-1.042994,-0.645809,-0.366168,-0.114514,-1.069633,-0.410769,0.2781,TRUE
0.548582,0.031994,-2.331978,-0.777209,1.335546,-0.918231,-2.541896,-1.34417,-0.736711,-0.142257,-0.64806,-0.190753,0.299764,-0.124187,0.746144,1.747927,2.676538,0.697557,-1.666804,-0.370898,0.235722,TRUE
0.067144,6.093838,-1.067019,-0.835446,-0.008905,0.266218,-0.928081,1.521405,-0.940134,-0.557976,0.134029,0.414673,-1.340703,0.015834,-2.385085,-2.228649,-0.452031,-1.86897,-0.506394,3.472917,-2.158229,TRUE
1.309381,1.342323,0.661549,2.972395,2.281747,0.334848,-0.424918,-2.091235,-0.72393,-0.532032,0.020993,-1.153825,1.869448,0.960429,-2.553089,-2.252185,-1.253116,-2.342693,-1.991193,0.38432,-1.82716,TRUE
0.314957,-0.013725,-0.009477,0.681955,0.000718,-1.387447,1.020012,-0.959252,-0.76097,-0.163567,-0.12532,-1.619771,-0.146854,-0.721701,-0.4047,-0.339046,0.954716,0.077315,-0.09136,1.967684,-0.547921,FALSE
0.05039,-0.104473,-1.324474,-0.981247,0.63186,-1.419313,-1.618255,-1.525051,1.793115,0.228083,-0.781561,-1.670951,0.120559,-0.583804,-1.065544,1.073171,2.32614,-0.639132,-0.906673,4.030738,-0.162172,FALSE
0.441129,-0.978005,-0.719478,-1.576347,1.09724,0.618099,-1.710146,-1.952093,-1.062642,1.005895,-0.89041,-0.046786,0.003331,3.052083,-1.509163,-0.374515,0.898261,-1.920108,-0.76328,-0.614204,0.277462,TRUE
0.665957,-0.601417,-0.17232,-0.548978,1.452555,-0.644248,1.693747,1.909993,-1.341822,0.246038,1.49968,-1.36534,0.925832,-1.257698,0.148973,-1.312177,-1.123073,-1.100691,-0.134578,0.19823,-0.464832,FALSE
-0.406328,-0.865802,4.009753,-1.078388,-1.193252,-0.849339,1.3385,0.314388,0.149791,0.730012,2.113927,-0.628951,1.817067,-1.147921,-1.569099,-1.681245,-1.185866,-0.756036,1.823097,0.607719,-1.170965,FALSE
-1.077488,-1.307805,0.92346,3.030538,-1.885825,-1.141726,8.148085,-0.435988,4.187245,-0.290994,0.657006,-0.519183,-0.042728,-1.292142,-1.231273,-0.78776,-1.880253,0.813562,-1.232751,-0.174846,-0.882731,TRUE
-0.923297,-0.651463,-0.553075,-1.721396,-0.461544,-1.444588,-0.063437,-0.732177,-0.061788,1.432459,-0.703747,-1.25604,-0.191099,-0.285513,-2.199806,-0.90662,-0.010686,-0.636017,0.948676,9.433788,-1.296241,TRUE
0.341079,0.46437,-1.415941,-1.401361,0.035123,0.697193,-1.379984,-0.0727,0.454114,0.42311,-0.780834,-0.575007,-0.822461,0.091985,-2.320395,-0.56519,0.311098,0.408051,-0.701491,2.29109,0.002406,FALSE
0.743923,-0.461025,-0.150952,-0.084052,-0.579961,0.192785,-0.002373,-2.348397,0.121414,0.460243,0.010457,-0.535729,-0.039734,0.583967,-1.879171,0.733832,0.532781,-1.687286,0.156818,0.956635,-0.080979,TRUE
0.119352,-0.640366,2.509952,0.079134,-0.184999,-0.613305,0.749126,1.389251,-0.442804,0.178681,1.261803,-0.350593,0.376743,-1.031169,-1.46922,-1.51401,-1.647606,-1.051763,-0.189128,-0.45334,0.085233,FALSE
0.365227,-1.194194,0.882313,3.925843,-0.695447,-1.049495,1.597713,0.377697,0.347713,-0.430701,-0.121045,-1.642101,-0.170391,-0.912767,-0.351761,-0.644208,-0.718567,-1.465919,-1.10958,-0.031717,0.68592,FALSE
1.076955,-0.008563,1.063273,-0.420488,-1.006324,-1.089928,1.337674,0.789905,0.232303,0.329849,1.623426,-0.453357,0.352955,-0.617388,-0.598627,-1.223663,-2.095346,0.069402,3.685572,-0.529472,-0.948008,FALSE
-1.276894,0.300834,1.308825,-1.092367,1.23432,-0.917819,-1.015274,-2.06492,-1.481307,3.741112,2.721968,-0.556764,-0.817721,2.083462,-2.948913,-1.451452,-0.038793,-3.591615,-0.187471,0.143397,-1.488021,TRUE
2.126978,1.123702,-0.879254,-0.507391,-0.042549,-0.936155,0.034616,0.592329,1.016268,0.135942,-0.145841,-1.645013,1.14458,-0.446953,0.279413,-0.963022,-0.895936,0.019879,-1.529765,0.046612,-0.872096,FALSE
-0.259738,-1.049475,-0.945896,-1.428986,0.654349,0.178501,-1.468572,-0.973271,-1.206861,1.16559,-0.003239,-0.344781,0.556406,0.689863,-0.362651,0.632369,-0.265594,-0.536631,-0.218619,-0.200058,0.96285,TRUE
-0.373731,-1.66447,-0.975211,-0.791005,-0.345797,-0.525931,-0.531606,-0.59147,-0.400303,-0.201726,-1.69607,-0.614336,8.587692,0.417278,-2.388069,-0.240165,0.197885,-0.541197,-1.893916,0.035273,0.130207,TRUE
-0.519236,-0.199501,-0.931764,0.473953,-0.652105,-2.017848,-0.464389,-2.344337,0.605843,1.982441,0.034,-1.413766,-1.122999,0.125766,-1.678992,0.156272,0.472275,-1.774838,0.241876,8.172596,-1.620885,TRUE
0.714695,-0.955729,-1.339089,-1.731116,1.729575,-0.411088,-2.237715,0.735314,-1.327197,-0.055134,-1.604438,-0.603762,4.184589,0.448997,0.214268,-0.063966,-0.810778,0.22215,-2.040255,-0.271488,0.164313,TRUE
0.318488,-1.390663,-0.863382,-1.195359,-0.049873,0.158911,-1.3441,-0.722212,-0.002284,0.727098,-0.760086,-0.034561,0.115197,0.38526,0.012003,1.348024,0.67452,0.554693,-1.392774,-1.144019,0.712625,TRUE
-0.904232,-0.679262,0.257749,0.353931,-0.679677,-1.765243,0.219532,-1.888479,3.281776,0.669654,1.349095,-1.999558,-0.491771,-0.146385,-0.775895,-0.016774,-0.424524,-1.033294,0.173434,4.585427,-0.587381,FALSE
1.656162,0.120746,2.315384,0.067766,-1.409521,-1.333897,3.263485,-1.513181,0.722958,1.438982,3.765665,-2.457276,0.333609,-0.786943,-2.160306,-1.038221,-1.139428,0.44583,-0.299554,0.61122,-1.802544,FALSE
-1.328462,-1.810518,1.100094,-0.605812,-0.278293,0.16361,-0.931477,-2.691316,1.454347,1.427533,-0.593996,-0.288055,-0.383973,2.791645,-3.626961,-0.542484,-1.078714,-2.417871,1.341056,0.34314,1.403525,TRUE
-0.035422,-1.455102,0.071402,0.433418,-1.285604,-0.332455,-1.096104,-0.753151,1.368479,-0.628689,-0.795104,-0.563194,-0.290678,-1.221753,-1.737632,1.097876,1.519375,0.49834,0.059509,-0.750205,2.365246,TRUE
-0.005942,0.218375,-0.18719,-0.385263,0.027466,-0.496573,-0.281277,-0.060704,0.960899,0.099692,0.032551,-1.076983,0.230334,-0.550773,-0.126702,-0.412783,-0.925694,0.99169,0.372173,0.331777,-0.179782,FALSE
-0.711117,1.454522,-0.726603,2.693655,0.392751,1.264788,-0.880898,-0.534688,-0.871453,0.257309,-0.144793,-0.95679,-1.237665,1.960412,-1.177354,-1.161168,-0.220743,-1.324977,-1.579957,0.594728,-1.313799,FALSE
-0.18676,1.266347,-0.425412,0.170527,1.482333,0.288453,-1.772812,-1.465329,-0.728859,-0.94449,-0.150732,0.849806,-0.715818,0.746662,-1.16132,2.042545,0.749681,-2.628306,-0.051062,-0.685662,-0.463322,TRUE
1.191122,-0.599524,-0.317634,-0.746652,0.163336,-0.820386,-0.487409,-0.730654,0.113184,0.035733,-0.114455,-0.937647,2.044513,-0.38624,-0.3979,-1.065346,-0.698499,2.687372,-1.458861,0.28398,-0.715406,FALSE
-0.274733,-0.8053,3.478647,-2.060527,0.729079,-1.211308,-1.255693,-1.350961,0.573995,1.771774,0.143903,-1.523806,-0.551895,0.559859,-2.385313,-1.230074,-0.716319,-1.736814,1.544417,0.873712,1.29778,TRUE
-1.363215,-2.726755,2.478124,-1.787165,1.301548,-0.863368,-0.908545,0.527701,-0.501635,2.026726,4.84495,-0.754761,1.258242,-0.394398,-2.559034,-1.661356,-1.149715,-2.391817,-1.329574,-0.331896,0.639764,TRUE
-0.955286,-1.894893,-0.120106,-0.968338,0.149595,-1.182339,-0.686776,0.346843,0.264242,1.335974,0.726959,-0.819643,1.463205,-0.018846,-0.555355,0.086756,-0.833313,0.100938,-1.223148,0.426459,0.123101,TRUE
2.928054,1.037237,0.460994,-0.61877,-0.15615,-0.909682,0.446655,1.711526,-0.886149,-0.047269,1.069448,-1.374937,0.459442,-1.393142,-0.536851,-1.36945,-0.960661,-0.36234,3.797625,-0.857678,-0.93568,FALSE
-0.390607,-1.434523,-1.037814,-1.172533,0.471587,0.15027,-1.932092,-2.120518,0.145872,1.141243,-0.980196,-1.069227,-0.475588,1.760535,-1.281656,4.516846,1.22003,-1.657736,-0.797681,0.482384,0.22749,TRUE
-0.194704,-1.429547,-0.652087,-0.207986,0.432489,-1.016812,-1.210622,-1.269787,-0.135179,0.148333,1.193767,-0.343402,0.759468,-0.742082,-0.946866,1.262397,1.258824,-0.851733,-1.26441,0.144495,0.971835,TRUE
-0.642031,-0.230058,-0.436414,-0.499969,-1.433958,-0.471596,-1.690249,-1.198221,0.90487,-0.78156,-1.249663,-0.498389,-0.890206,-0.658005,-2.227195,0.80324,1.321283,-1.790913,8.416933,1.183939,2.063857,TRUE
-0.200139,-1.489123,0.378936,-0.051651,0.936859,-1.08408,1.240429,1.238862,-1.386978,-1.128794,-0.838385,-1.951146,-1.04479,-1.542526,-1.634672,-1.311091,-0.64887,-1.498985,-0.420393,0.603763,7.857053,FALSE
0.344585,0.040195,-0.307238,0.981547,0.698348,1.086179,3.264112,0.253315,-0.582541,0.176906,-0.577813,-1.622387,0.560828,-1.005023,-1.023568,-1.300537,0.187365,-2.17249,-2.027231,0.686764,-0.74949,FALSE
-3.005557,-2.073753,0.931425,2.396132,1.13255,-1.574073,-0.370284,-2.361146,-1.091397,6.673982,2.317133,-1.310967,-0.990122,-0.309785,-1.887738,-1.889492,-1.777195,-2.464827,0.122763,1.45795,-1.407525,TRUE
0.03202,-1.304745,0.104874,-0.63621,-0.713212,0.808295,-0.894587,-1.91619,1.135538,0.314727,-0.120436,-0.248506,0.447288,0.797725,-1.605489,0.695501,1.024553,-1.405987,0.130904,-0.733809,0.382156,TRUE
-0.227954,0.09552,-1.623336,-1.580132,2.181504,-0.621875,-1.443081,-0.535334,-0.973834,0.682057,-1.360611,-1.29168,0.652892,0.240795,-0.320418,0.522774,0.562743,-0.327926,-1.154363,1.871217,0.194148,FALSE
-0.749922,-2.24191,-0.141406,-1.639525,2.559084,-2.233635,-0.011416,4.075749,-0.728827,1.22258,0.66123,-1.628471,0.337231,-1.658169,0.465483,-1.39219,0.431392,-1.431141,-0.771129,1.041787,0.209291,FALSE
-0.42379,-0.726096,0.010774,8.739357,-0.283582,-0.610874,0.016071,-0.924681,0.046252,-0.520991,0.565283,-1.330679,0.130492,-0.204802,-1.122068,-0.22076,-0.614524,-1.523038,-1.646641,0.188494,-1.084386,FALSE
-0.588447,-0.50807,-1.113182,-0.875961,-0.656265,0.118484,-1.70253,-1.025371,3.28293,0.177618,-0.627177,-1.013346,-0.330558,0.405574,-2.883038,-0.504533,1.0915,-0.15801,-0.257532,3.122266,0.316786,FALSE
1.098179,1.121344,-1.649496,-0.135393,-0.104077,-1.674788,-0.555932,0.619885,3.339218,-1.187338,-0.502044,-2.315478,-0.249239,-1.039497,0.366194,0.09233,0.001026,0.924296,-0.893491,0.696166,1.33931,FALSE
0.2583,-0.024395,-1.663139,-1.466217,1.68337,0.091701,-0.786934,-1.083351,0.04165,1.982305,-0.934883,-1.167022,-1.018403,1.163694,-0.722975,-0.738165,0.462021,-1.696765,0.444004,0.945607,-0.50477,FALSE
1.173546,-2.50583,-1.392624,-0.907073,-0.032948,-0.072379,-1.898894,-1.945969,-0.391362,-0.903794,-1.541715,-0.715891,-0.0598,-0.976275,-1.334939,2.446444,7.933173,-1.046995,-2.032651,-0.774763,1.982914,TRUE
-0.047314,-0.35517,1.422682,0.928445,6.711041,-1.590517,1.307135,-1.190096,-2.153224,-0.33815,1.202706,-1.640232,-0.520964,0.283252,-0.670266,-2.297635,-1.343571,-2.290382,-1.309527,0.135119,-0.938153,FALSE
0.33604,-0.412075,-0.936056,-0.459241,0.650198,-1.044318,-1.650146,-1.991693,-0.240084,0.356248,0.969114,0.276285,-0.269906,0.1021,-1.142377,0.965135,1.350899,-1.238315,-0.062121,0.813677,0.040065,TRUE
0.385,-1.651729,-1.322666,-0.942864,0.242479,-0.503616,-0.193364,-1.266271,-0.936009,3.410763,-0.025466,-1.544732,0.474255,0.970118,1.425856,-0.489353,0.325695,-0.707809,-0.694337,0.48973,-1.79614,TRUE
0.023962,-1.386965,0.592478,-1.299295,1.386453,-0.674368,-1.428031,-0.585707,-0.249496,0.903938,2.720291,-2.26547,0.010884,0.206025,-3.534467,-1.692783,-0.774944,-1.1603,-0.012109,2.466802,1.06661,FALSE
-0.863963,-1.572023,2.428461,1.09086,0.767795,-0.427142,0.970033,-0.285206,-1.39763,0.165247,0.15508,-1.75316,-0.823088,-0.609217,-1.760951,-2.246291,-1.084075,-1.339811,-0.658899,0.769193,4.114823,FALSE
0.656098,-0.889709,0.016034,-0.310048,-0.735333,0.442454,7.147233,-1.048094,-0.426532,-0.477987,-0.092755,-0.004225,-0.777158,-1.660461,-1.588292,-0.992238,-0.953386,-1.267541,-1.722252,-0.451518,2.707599,FALSE
0.724084,-0.453974,-0.628645,-0.401437,-0.955229,-0.774099,-0.247351,-0.197545,2.426513,-0.443838,-0.285475,-1.367389,0.187647,-0.350848,-0.922952,0.069043,-0.752765,2.418577,0.503325,0.397995,0.009532,FALSE
0.640924,0.589137,1.211076,-0.490954,0.876741,-0.862667,1.50745,0.499168,0.245607,-0.280817,1.247756,-1.711266,1.070739,-0.987946,0.297022,-1.325644,-1.686235,-0.887508,0.464989,0.362494,-0.971541,FALSE
0.2798,-0.392814,-0.088827,-0.249694,-0.319679,-0.475375,-1.51542,-1.167394,-0.248869,0.22801,-0.655353,-0.094353,0.02559,-0.122415,-1.401377,0.889223,0.284629,-1.225039,2.019014,0.142955,0.794065,TRUE
1.95072,3.23971,0.04514,-1.783876,2.573194,-1.302488,-0.812024,-0.483758,-1.117774,0.107898,-0.123722,-1.587559,1.08394,0.578874,0.165975,-1.633601,-1.398036,-0.797589,-0.20214,-0.782295,-0.800974,FALSE
-0.079693,-0.908172,-0.973662,-0.27823,0.306564,0.081981,-0.651416,-2.313742,-0.950523,0.352861,0.789369,-0.712678,-0.357026,4.774386,-1.848605,-0.508227,0.778692,-2.57618,-1.302815,0.00854,-0.459245,TRUE
-0.333286,-0.032682,0.096591,0.263553,0.527524,-0.181885,-0.397352,-0.132397,0.195327,0.532254,2.794986,0.024709,0.333333,-0.712233,0.018926,-1.651355,-1.536805,-0.720118,1.330762,1.298281,-2.168299,FALSE
-0.327687,-1.411948,-0.927122,-0.922544,0.845446,2.439698,-1.773882,-2.847913,0.442646,1.334064,-1.220367,-1.059573,-0.807177,5.20893,-1.506087,0.188803,0.640463,-1.858058,-1.294093,-0.828302,-0.965509,TRUE
-0.046047,-1.477212,-1.61418,-1.418897,0.345466,-0.284127,-1.466908,-0.210588,0.922393,1.087309,-1.426111,-0.601707,-0.093534,0.002011,0.037996,3.35341,0.467225,0.942823,-1.542252,-0.887743,0.672592,TRUE
1.786993,3.576257,-1.336327,-1.145955,2.298703,-1.444571,-2.017145,-0.639993,-1.272943,-0.516115,-2.020798,-1.819612,3.748898,-0.028872,3.836574,0.305254,0.027802,-1.050415,-3.057824,-0.132861,-1.09874,FALSE
1.034564,-1.010661,1.853058,-1.438062,-1.193944,-1.591912,0.243822,-0.156898,0.309889,-0.094842,3.538603,-0.757488,1.610416,-1.294043,-0.383086,-0.070592,-0.491146,0.564719,0.540864,2.837796,-2.00124,FALSE
-1.479805,-0.50499,0.067942,-0.491768,-0.486276,-2.236999,-0.344403,-1.598815,-0.902361,3.283731,0.489231,-1.237814,-0.14035,-0.236791,-1.246096,-1.066058,-0.443082,-2.236577,1.585104,8.101862,-1.773006,TRUE
0.061173,-0.443476,0.041813,2.618721,-1.797181,-0.397246,0.210647,-1.67635,4.879717,0.02177,0.640412,-0.731002,0.05031,-0.683042,-0.948271,-0.610668,-1.516977,0.166578,1.046602,0.57497,-0.791448,FALSE
0.311942,-0.786663,-0.405143,-0.271826,-0.127311,-0.156668,-1.115488,-1.022541,-0.257484,0.554883,0.016615,-0.183731,0.211198,0.346004,0.08976,1.511248,0.413845,-1.1134,-0.376175,-0.473913,0.211676,TRUE
-1.171795,-0.911967,-0.41606,-0.913765,-0.966085,-1.571037,-1.219887,-0.761156,0.342391,0.633927,-0.037705,-0.865653,0.971934,-0.548427,-2.174781,0.030437,0.995829,-0.940472,4.675509,3.843624,-0.527496,TRUE
-1.223018,-0.891432,-0.106765,-0.823929,-0.48855,-1.592247,-0.804016,-3.13481,3.01291,4.23914,2.52327,-1.575995,-0.08534,0.272693,-2.607314,-0.880964,-0.344809,-2.77146,0.974219,2.599887,-0.553727,TRUE
-0.177104,-1.459004,1.177184,-1.607627,-0.019614,-1.237496,-1.235645,-0.689515,0.017634,0.840947,-0.197059,-1.142969,-0.120725,0.580276,-1.498716,0.419573,0.507239,-0.641318,0.098246,0.352105,1.173661,TRUE
0.152635,-0.68945,0.046013,-1.007533,1.320127,-1.915644,-0.612635,0.214153,-1.108927,0.93744,1.91925,-1.959175,1.269604,-0.557903,-1.342669,-1.919813,0.862579,-2.87035,-0.020435,2.707575,0.037132,FALSE
3.645295,-0.233939,-1.671763,-0.266685,0.629943,-0.678722,-1.157376,-1.287275,-0.334343,-1.368758,-1.00405,0.64602,0.606085,-1.580666,-2.314858,0.678844,4.016243,-0.658122,-2.349315,0.683425,-0.269314,TRUE
-0.668707,-0.581976,0.158261,-0.192295,-0.124166,-0.762199,0.152884,2.950052,0.793957,-0.353853,0.519493,-0.644591,0.56108,-1.052383,-0.408318,-0.927462,-0.956767,-0.960827,-1.147035,0.199705,0.057826,FALSE
0.526047,0.133353,-0.563211,-0.094264,-0.483399,-0.496166,0.381624,1.509773,0.757683,0.162244,0.576137,-1.23167,-0.270122,-1.038454,1.533696,-1.470996,-1.225842,0.172005,-0.65187,-0.142519,0.583059,FALSE
-0.56059,-0.253058,1.164426,-1.123056,-1.360677,-2.275598,-0.233928,-0.511198,0.267315,-0.154703,4.121854,-0.473897,0.975596,-1.177985,-1.12766,-0.584123,-0.815954,-0.499405,2.660286,4.603621,-1.031413,FALSE
1.736962,-1.595263,-0.241188,-0.963559,-0.368441,0.271091,-1.767692,-0.829431,1.082465,-1.384852,-2.104688,0.049238,-0.698988,-1.343056,-1.021319,0.850051,-0.101805,0.576983,0.402145,-1.384299,5.284999,TRUE
-1.608034,-1.47151,-1.592816,-1.164011,3.576199,0.760761,-1.979095,-2.425831,-1.387364,1.309958,-0.811988,-1.229565,-0.211305,7.733132,-1.808928,-0.987633,0.291936,-2.467534,-1.589951,-1.20394,-0.708173,TRUE
6.199128,-2.091544,0.036138,-0.875221,-0.928162,-0.9534,-0.921937,-2.161077,-0.364255,-0.954571,-0.333282,-1.237424,0.142326,-0.47408,-0.831826,1.619742,2.073273,-0.651435,-0.288576,-0.737586,1.478022,TRUE
3.278519,0.120763,-1.444695,-1.183135,2.182164,-1.662831,-1.694377,-0.90923,-0.791576,-0.755436,-1.052856,-2.287312,0.45794,0.266502,0.836663,0.326254,1.183191,-0.309075,-0.649952,0.703815,0.29932,FALSE
-0.742171,-1.679974,-0.881565,-0.432658,-0.668847,-1.476305,-0.822133,-1.996384,3.188423,1.680761,-0.037243,-1.015407,-0.598104,0.749221,-0.62592,0.001767,0.892647,-1.394488,0.630167,3.104274,0.111292,TRUE
0.028508,-0.341834,-0.12078,-0.734966,2.22763,-2.40724,2.275262,0.136758,-0.686894,0.724547,3.027646,-1.888501,-0.373749,-1.539742,-0.209524,-1.080283,1.263693,-1.863037,-1.062601,0.99655,-0.405386,FALSE
0.345818,-0.634748,-1.576166,-0.299153,-0.11114,0.019358,-1.268193,0.743207,0.972367,-0.442602,-0.363074,-0.691861,0.391669,-1.018244,-1.083143,-0.293462,-0.589643,3.796802,-0.631848,-0.265781,0.264464,FALSE
0.271379,-0.295932,2.409527,-0.946467,0.497285,-1.391751,1.030271,-0.489192,-0.96368,-0.324462,1.618095,-1.483002,1.131157,-0.587465,1.0169,-1.083677,-1.029462,0.806971,2.228131,0.459096,-1.219921,FALSE
0.514249,-0.411052,0.901065,1.71874,0.65614,-0.802658,-0.977698,0.203709,0.554325,0.030815,0.267131,-1.22598,0.095709,-0.054812,-2.524551,-1.414554,-0.628097,-0.99258,-1.441741,1.138613,-0.701994,FALSE
1.855456,0.071874,6.068906,-0.394307,-0.497645,-1.529444,1.997627,-0.523311,1.39026,0.550481,2.355609,-2.831337,0.848244,-1.373757,-1.860467,-1.686693,-2.144749,-1.01876,-0.245134,0.510909,-0.499859,FALSE
0.512012,-0.630617,1.026089,-0.636922,-0.473929,0.093168,-0.503636,-0.611415,0.431512,0.001698,0.190304,-0.886124,0.150425,-0.253744,-1.01191,-0.295853,-0.787449,-0.108936,-0.379384,0.740772,0.270351,FALSE
-0.168145,-0.857923,-1.350179,-1.204878,-0.017819,0.207483,-2.012442,2.798957,0.108002,0.421808,-0.384235,0.567058,0.386265,-0.394907,-1.143976,0.412799,0.352396,-0.30447,-0.773171,-1.043166,-0.133247,TRUE
-1.713685,-1.41047,0.934898,5.758282,-0.573936,-0.560668,-0.103535,-1.797688,-0.775664,3.181828,1.248843,-0.722707,-0.794152,0.23211,-3.083688,-1.737148,-1.351676,-1.323448,0.060959,0.338459,-1.212728,FALSE
0.18096,-1.501529,-1.105059,-1.810641,0.219354,-0.619624,-1.329133,-0.624673,0.308645,1.62573,-0.599256,-0.611831,0.702321,1.315738,-1.204519,0.535599,0.328506,1.809732,-0.802169,-0.019622,-0.66613,TRUE
0.041584,-0.827664,0.209536,1.323847,-0.172976,-1.250425,0.591903,-1.260591,-0.149547,-0.353307,2.22897,-0.62945,0.105079,-0.385475,-1.303276,0.208291,0.753586,-1.51557,-0.397601,0.035021,0.099733,TRUE
0.21225,-0.974548,0.398155,-1.229056,-0.459705,-0.155644,-0.321173,-0.15597,0.646639,0.872176,1.243309,0.670273,0.721797,-0.348634,-1.13958,-0.476115,-0.351962,-0.592673,-0.442681,-0.633205,-0.468408,TRUE
-1.762504,-1.969901,0.880831,5.131418,-0.79016,-1.347095,1.490327,-1.199771,-0.512932,0.417072,0.760818,-1.823245,0.020692,-0.402129,-3.189497,0.449111,-0.375257,-1.903344,-0.812324,4.082702,-0.129009,TRUE
1.26458,-0.107267,0.258945,-0.472979,-0.581274,-0.825675,-0.073499,-1.72255,0.7206,-0.418602,0.99285,-0.805656,0.139668,0.310235,-0.779051,-0.417249,0.000796,-1.119518,0.714414,-0.187455,0.846633,FALSE
